64,스킨케어,SNP,mkting@sdbiotech.co.kr,에스디생명공학,높음,브랜드도메인,적합,초안,"마스크팩 시리즈와 더마 라인은 집중 케어 전후를 담은 콘텐츠가 반응이 좋은 편이라, SNP에는 스킨케어 루틴에 기능성 아이템을 자연스럽게 녹여내는 분들이 잘 맞을 것 같습니다.",,"대표브랜드 SNP. 상호 (주)에스디생명공학, 대표 백인영. 마케팅/제휴=mkting@sdbiotech.co.kr, 수출=global_team@",@snpbeauty,,,,,,,,,,,웹조사,
65,스킨케어,톤28,ask@toun28.com,주식회사 톤28,높음,회사도메인,적합,초안,"맞춤형 구독과 친환경 고체 뷰티라는 특성상, 지속 가능한 라이프스타일과 개인화 루틴에 관심 높은 시청자를 보유한 분들과 브랜드 결이 잘 맞을 것 같습니다.",이메일 정보 없음 — 발송 전 공식 연락처 별도 확보 필요.,브랜드에셋 매칭,@toun28_official,,,,,,,,,,,기존DB,
66,스킨케어,스킨메드,skinmedmk@daum.net,스킨메드인터내셔널,높음,일반메일,적합,초안,"코스메슈티컬 라인은 피부 고민 해결에 진지하게 접근하는 콘텐츠가 신뢰도를 높여주는 만큼, 스킨메드에는 민감성·기능성 스킨케어를 심층적으로 다루는 분들이 어울린다고 생각합니다.",daum.net 일반메일 사용으로 공식 담당자 확인 불확실; 가능하면 공식 홈페이지 접촉처 재확인 권장.,[제휴/마케팅] '마케팅 및 제휴' 담당메일로 명시. 해외영업 overseas@skinmed.biz 별도 존재. CS/연구소 등 부서별 메일 다,,,,,,,,,,,,웹조사,
67,스킨케어,제나벨,contact@genalab.co.kr,제나랩,높음,브랜드도메인,적합,초안,"PDRN·미백 앰플처럼 기능성이 뚜렷한 더마 제품은 피부 결과를 직접 보여주는 콘텐츠가 강하게 작용해, 제나벨에는 고기능 스킨케어의 체감 변화를 꾸준히 기록하는 분들이 잘 맞을 것 같습니다.",,"대표브랜드 제나벨(Genabelle), 노티프(notif). 상호 (주)제나랩, 대표 김동준, 사업자 371-81-00804. 비즈니스 문의=c",@genabelle_official,,,,,,,,,,,웹조사,
68,스킨케어,잇츠스킨,ircontact@itshanbul.com,잇츠한불,높음,브랜드도메인,적합,초안,"600종이 넘는 다양한 라인업을 보유한 만큼, 잇츠스킨에는 스킨케어부터 색조까지 폭넓게 다루며 팔로워와 제품 탐색을 함께하는 분들이 잘 어울린다고 생각합니다.",,"대표브랜드 잇츠스킨(It's Skin), 파워10, 프레스티지. 상호 (주)잇츠한불(코스피 226320). 공식 Contact엔 제휴 전용메일",@itsskin_official,,,,,,,,,,,웹조사,
69,스킨케어,프리티스킨,prettyskin@prettyskin.co.kr,프리티스킨인터내셔널,높음,브랜드도메인,적합,초안,"시트마스크나 풋필링 제품은 셀프 뷰티 케어의 소소한 즐거움을 담을 때 공감대가 생기는 편이라, 프리티스킨에는 일상 속 홈케어 루틴을 편안하게 기록하는 분들이 잘 맞을 것 같습니다.",,,@prettyskinkorea,,,,,,,,,,,https://www.prettyskin.co.kr,
70,색조,ENTH,enthsales@enth.co.kr,엔스,높음,브랜드도메인,적합,초안,"네일 아트는 완성된 컬러와 질감을 가까이서 보여주는 영상 콘텐츠가 구매 욕구를 자극하기 때문에, ENTH에는 네일 디테일을 감각적으로 담아내는 분들이 어울린다고 생각합니다.",,"[제휴/영업] 운영사=주식회사 엔스, 브랜드 ENTH(네일·색조). sales 전용 제휴·입점 문의 메일. Tel 032-816-3053",@enth_official,,,,,,,,,,,웹조사,
71,스킨케어,남유네,naaamyuuubiz@gmail.com,남유에프엔씨,높음,일반메일,적합,초안,"온 가족이 쓸 수 있는 저자극 더마케어라는 특성상, 육아·가족 일상을 담으며 민감한 피부 고민도 자연스럽게 나누는 분들과 브랜드 결이 잘 맞을 것 같습니다.",,"대표브랜드 남유네(NAAAMYUUU). [개인메일] biz 전용 제휴메일. 일반문의 qkqh881011@naver.com, 개인정보 xiying",@naaamyuuu_fnc,,,,,,,,,,,웹조사,
72,스킨케어,코페르,trend@bestinnovation.co.kr,베스트이노베이션,높음,브랜드도메인,적합,초안,코페르에는 일상 루틴 속 프리미엄 스킨케어와 선케어를 진지하게 다루는 분들이 잘 맞을 것 같습니다.,,"대표브랜드 코페르(KOPHER). 공식도메인 메일(개인정보보호책임자). 운영사 (주)베스트이노베이션, 대표 채윤석, 충남 아산. 사업자 425-",@kopher_official,,,,,,,,,,,웹조사,
73,스킨케어,샤르드,global@newselect.co.kr,샤르드,높음,회사도메인,적합,초안,"고함량 유효성분의 앰플과 쿠션을 함께 다루는 만큼, 성분을 이해하고 기초·색조를 모두 소구할 수 있는 분들이 어울린다고 생각합니다.",이메일 주소 없음 — 발송 전 공식 연락처 별도 확보 필요,브랜드에셋 매칭,@charde_official,,,,,,,,,,,기존DB,
74,향수,에이로마플라붐,info@aromaflavum.com,에이로마플라붐,높음,브랜드도메인,적합,초안,"향수와 디퓨저, 핸드크림처럼 감각적인 라이프스타일 아이템을 즐겨 소개하는 분들과 결이 맞을 것 같습니다.",세제·탈취제 등 생활화학 라인 직접 언급 금지. 향수·디퓨저·핸드크림 등 뷰티 인접 제품만 소구할 것.,브랜드에셋 매칭,@aromaflavum.official,,,,,,,,,,,기존DB,
75,스킨케어,본느,bonne2@bonne.co.kr,본느,높음,브랜드도메인,적합,초안,기초부터 색조까지 폭넓게 다루시며 자체 브랜드 제품을 진솔하게 소개해 주실 수 있는 분들을 찾고 있습니다.,ODM 법인 연락 시 담당자가 마케팅이 아닌 생산/영업팀일 수 있음. 어느 자체 브랜드를 소구할지 사전 확인 권장.,"[전화만] 공식 홈페이지(국/영문) 어디에도 이메일 미표기. 대표 02-6423-4122, FAX 02-6423-4123, 서울 강남. 뷰티 O",@bonne_official,,,,,,,,,,,https://bonne.co.kr/,
76,스킨케어,리터니티,returnity@returnity.co.kr,리터니티,높음,브랜드도메인,적합,초안,율무팩·괄사·이너뷰티까지 루틴 전반을 꾸준히 보여주실 수 있는 분들이라면 리터니티와 결이 잘 맞을 것 같습니다.,,브랜드에셋 매칭,@returnity_official,,,,,,,,,,,기존DB,
77,스킨케어,맥스클리닉,naturenbio@naver.com,엔앤비랩,높음,일반메일,적합,초안,클렌징과 홈스파케어를 중심으로 피부 관리 루틴을 꼼꼼히 담아내시는 분들을 찾고 있습니다.,,"대표브랜드 맥스클리닉(MAXCLINIC), 카트린, 피에라. [개인메일] 공식 대표메일. 대체 nnblab.oyc@gmail.com. (주)엔앤",@maxclinic_official,,,,,,,,,,,웹조사,
78,스킨케어,몽디에스,admin@360per.com,360퍼스펙티브,높음,회사도메인,적합,초안,"더마 바디케어와 선크림 라인을 함께 소구하기에, 바디 루틴과 피부 진정을 자연스럽게 콘텐츠로 풀어가는 분들이 잘 맞을 것 같습니다.",,"대표브랜드 몽디에스(mongdies, 아기화장품 1위). 회사 admin 메일(단일출처). 몽디에스 자사몰 고객센터는 이메일 [문의폼]+전화 1",@mongdies_official,,,,,,,,,,,웹조사,
79,색조,16브랜드,16brand@16brand.com,씨에스에이코스믹,높음,브랜드도메인,적합,초안,아이섀도 팔레트와 블러셔 등 색조 제품군을 다루며 메이크업 룩을 착장과 함께 즐겨 보여주시는 분들과 함께하고 싶습니다.,,"대표브랜드 16브랜드(16BRAND), 원더바스(Wonder Bath). 운영사 (주)씨에스에이코스믹(코스닥 상장), 대표 조성아, 서울 강남.",@16brand_official,,,,,,,,,,,웹조사,
80,색조,투에이엔,2an@ianfnc.com,이안에프엔씨,높음,회사도메인,적합,초안,"틴트·아이 팔레트부터 스킨케어까지 토탈 뷰티를 다루다 보니, 메이크업과 기초를 균형 있게 커버하는 분들과 결이 잘 맞을 것 같습니다.",,"이안에프엔씨(IANFNC), 브랜드 2aN. 푸터 E-mail로 명시. CS 070-4062-2224. 마케팅 전용 별도 메일은 미표기, 대표문",@2an_official,,,,,,,,,,,웹조사,
81,스킨케어,듀이셀,business@buddynetworks.co.kr,버디네트웍스,높음,브랜드도메인,적합,초안,마스크팩·토너패드·시카크림 등 진정·보습 라인을 중심으로 스킨케어 루틴을 성실하게 기록해 주시는 분들을 찾고 있습니다.,,[제휴/입점] 주식회사 버디네트웍스(브랜드 듀이셀 DEWYCEL). '파트너 입점 문의' 전용 메일로 명시. 제휴/유통 070-4739-2577,@dewycel_official,,,,,,,,,,,웹조사,
82,스킨케어,헉슬리,mkt@nordmason.com,노드메이슨,높음,회사도메인,적합,초안,"선인장 씨드오일이라는 뚜렷한 성분 철학이 있는 만큼, 성분 중심으로 스킨케어를 이야기하는 분들이라면 헉슬리와 자연스럽게 맞을 것 같습니다.",,"대표브랜드 헉슬리(Huxley). 마케팅메일 mkt@nordmason.com(제휴 우선), CS domesticsales@nordmason.co",@huxley_official,,,,,,,,,,,웹조사,
83,스킨케어,참존,online@charmzone.co.kr,주식회사 참존,높음,회사도메인,적합,초안,"40년 기초화장품 전문 이력을 가진 브랜드인 만큼, 믿음직한 기초 루틴과 성분 신뢰를 콘텐츠로 전달하는 분들이 적합하다고 생각합니다.",이메일 정보 없음 — 발송 전 공식 담당자 이메일 확보 필요,브랜드에셋 매칭,@charmzone.official,,,,,,,,,,,기존DB,
84,헤어바디,동구밭,collaboration@donggubat.com,동구밭(주식회사 동구밭팩토리),높음,회사도메인,적합,초안,"고체 샴푸바·바디워시 등 친환경 라이프스타일 제품을 진정성 있게 소개하는 분들이라면, 동구밭의 브랜드 결과 잘 맞을 것 같습니다.",,브랜드에셋 매칭,@donggu_bat,,,,,,,,,,,기존DB,
85,스킨케어,코코스타,cs@kocostar.com,퍼스트마켓,높음,브랜드도메인,적합,초안,슬라이스 마스크팩과 아이패치처럼 홈케어 루틴의 재미를 감각적으로 담아내시는 분들과 함께하고 싶습니다.,,대표브랜드 KOCOSTAR(코코스타). cs@kocostar.com은 협찬/제휴 문의 메일로 명시. 대표 about 페이지에는 ham@kocos,@kocostar_official,,,,,,,,,,,웹조사,
86,색조,마르시끄,business@marshique.com,주식회사 마르시끄,높음,회사도메인,적합,초안,"리프팅 패치와 속눈썹 드라이기 등 뷰티 소품을 함께 다루는 만큼, 안티에이징 케어와 뷰티 디바이스를 즐겨 소개하는 분들이 잘 맞을 것 같습니다.",이메일 정보 없음 — 발송 전 공식 담당자 이메일 확보 필요,브랜드에셋 매칭,@marshique_official,,,,,,,,,,,기존DB,
87,헤어바디,플루,dwkang@plu.co.kr,"지본코스메틱(Zivon Cosmetics Co., Ltd.)",높음,회사도메인,적합,초안,"플루에 어울리는 분들은, 자연 성분과 미니멀한 루틴을 일상 콘텐츠로 풀어내는 라이프스타일 크리에이터라고 생각합니다.",이메일 정보 없음 — 발송 전 공식 담당자 이메일 확보 필요,운영사 지본코스메틱 / [정정 2026-06-11],@plu_official,,,,,,,,,,,기존DB,
88,향수,W.DRESSROOM,repinade@trend-i.net,트랜드아이,높음,회사도메인,적합,초안,"향수·홈프래그런스는 '분위기'를 파는 카테고리인 만큼, W.DRESSROOM에는 공간 무드와 데일리 감성을 콘텐츠로 담아내는 분들이 잘 맞을 것 같습니다.",,,@wdressroom_official,,,,,,,,,,,https://wdressroom.co.kr/,
89,스킨케어,지베르니,giverny_mkt@bnhcosmetics.co.kr,비앤에이치코스메틱,높음,회사도메인,적합,초안,"베이스부터 포인트 색조까지 폭넓게 아우르는 컬러 라인업을 갖춘 브랜드인 만큼, 메이크업 레이어링이나 컬러 조합을 즐겨 탐구하시는 분들과 잘 맞을 것 같습니다.",,"대표브랜드 GIVERNY(지베르니), ACWELL, SEULMIT. giverny_mkt@bnhcosmetics.co.kr=마케팅/제휴 문의,",@giverny_official,,,,,,,,,,,웹조사,
90,스킨케어,샹프리,cs@shangpree.co.kr,유알지,높음,브랜드도메인,적합,초안,"샹프리에 어울리는 분들은, 프리미엄 홈 스파 루틴과 피부 관리의 결을 진지하게 풀어낼 수 있는 스킨케어 전문 채널이라고 생각합니다.",운영사 유알지가 JMS(기독교복음선교회) 자금줄 의혹을 받아 법원에서 명예훼손 패소 판결이 난 이력 있음. 메일·제안서에 공식 파트너 또는 공개 레퍼런스로 노출 시 브랜드 리스크 있음. 발송 전 내부 검토 필수.,"대표브랜드 SHANGPREE(샹프리). 회사명 (주)유알지(URG Inc.). 공식 도메인 CS 메일 cs@shangpree.co.kr, 마케팅",@shangpree_official,,,,,,,,,,,웹조사,
91,리빙,말표,customer@malpyo.co.kr,말표산업,높음,브랜드도메인,보류,초안,"말표의 뷰티케어 협업 라인은 브랜드 특유의 레트로 감성이 강점인 만큼, 독특한 협업 아이템을 유머 있게 소개하는 라이프스타일·일상 크리에이터와 잘 맞을 것 같습니다.",주력 제품이 구두약 등 비뷰티 생활화학임. 뷰티케어 라인은 협업 한정 소량 제품이며 독자 스킨케어 라인으로 보기 어려움. 인플루언서 매칭 제안 시 구두약 브랜드 이미지가 캠페인 품질에 영향 줄 수 있으므로 발송 전 적합성 재확인 필요.,비뷰티(구두약/생활) — 정비 제외,,,,,,,,,,,,웹조사,
92,스킨케어,디마르3,b2b@demar3.co.kr,자연물질연구소,높음,브랜드도메인,적합,초안,모공·결 개선처럼 눈에 보이는 피부 변화를 꾸준히 기록하며 팔로워와 신뢰를 쌓아오신 스킨케어 크리에이터분들을 찾고 있습니다.,,,@demar3_official,,,,,,,,,,,https://demar3.co.kr/,
93,향수,샬랑드파리,jc@opusasia.kr,오퍼스아시아,높음,회사도메인,적합,초안,"글로벌 더마 라인의 신뢰감을 전달하기 위해, 샬랑드파리와는 성분 중심의 리뷰 콘텐츠를 꾸준히 다뤄온 분들이 어울린다고 생각합니다.",,"대표브랜드 샬랑 드 파리(CHALLANS de PARIS), 스칸스킨. 회사명 (주)오퍼스아시아(서울 마포구). jc@opusasia.kr=한국",@challansdeparis_official,,,,,,,,,,,웹조사,
94,스킨케어,VT코스메틱,sales@vt-cosmetics.com,브이티피엘,높음,브랜드도메인,적합,초안,"시카 성분 중심의 더마코스메틱인 만큼, VT코스메틱에는 민감한 피부 고민과 진정·회복 루틴을 솔직하게 나누는 분들이 잘 맞을 것 같습니다.",,"대표브랜드 VT(브이티). 회사명 (주)브이티피엘. 푸터 확인: cs@vt-cosmetics.com(CS·온라인 제휴), sales@vt-cos",@vt_cosmetics_official,,,,,,,,,,,웹조사,
95,스킨케어,리즈케이,lizkmk@lizk-cosmetics.com,리즈케이,높음,브랜드도메인,적합,초안,"리즈케이에 어울리는 분들은, 세럼·크림의 기능성 성분을 쉽게 풀어 설명하면서 피부 개선 경험을 공유해온 스킨케어 채널이라고 생각합니다.",,"[마케팅] 주식회사 리즈케이(대표 김청경, 114-86-86204). lizkmk=마케팅 문의 메일로 CS보다 우선. 고객센터 02-3444-0",@lizk_cosmetics,,,,,,,,,,,웹조사,
96,스킨케어,주미소,jumiso_korea@jumiso.co.kr,헬로스킨,높음,브랜드도메인,적합,초안,"비건 스킨케어 브랜드인 만큼, 주미소와는 클린뷰티·지속가능한 라이프스타일을 가치관으로 삼아 콘텐츠를 운영하는 분들이 잘 맞을 것 같습니다.",,헬로스킨㈜가 운영하는 브랜드=주미소(JUMISO). 국내비즈니스 메일. 해외는 jumiso_global@jumiso.co.kr,@jumiso_official,,,,,,,,,,,웹조사,
97,스킨케어,셀로라,business@celoraby.com,셀로라,높음,브랜드도메인,적합,초안,"셀로라에 적합한 분들은, 세럼과 크림을 중심으로 일상 스킨케어 루틴을 담백하게 소개하는 분들이라고 생각합니다.",,"[제휴/비즈니스] 주식회사셀로라(브랜드 셀로라바이 CELORABY, 대표 송지윤, 161-88-02878). business 메일이 사실상 제휴",@celoraby_official,,,,,,,,,,,웹조사,
98,헤어바디,헤메코,content@hemeko.com,헤메코,높음,브랜드도메인,적합,초안,"헤어케어는 사용 전후의 결 변화가 설득력이 크다 보니, 헤메코와 같이 샴푸·트리트먼트 루틴을 영상으로 꾸준히 기록하는 분들이 어울린다고 생각합니다.",,"대표브랜드 HEMEKO(헤메코), 헤메코랩. 회사명 (주)헤메코, 서울 강남구. content@hemeko.com=헤어&메이크업 제휴, help",@hemeko_official,,,,,,,,,,,웹조사,
99,스킨케어,모린,morin@imorin.co.kr,모린,높음,브랜드도메인,적합,초안,한 제품을 장기간 써보며 피부 변화를 진솔하게 공유하시는 스킨케어 크리에이터분들과 잘 맞을 것 같습니다.,,"뷰티(SKIN&BODY, BEBEMORIN/RELIDERM 운영) 모린 주식회사(대표 임영식, 197-81-00211). 동명 패션브랜드 mor",@morin.rim,,,,,,,,,,,웹조사,
100,스킨케어,디마프,contact@demaf.kr,디마프,높음,브랜드도메인,적합,초안,"디마프와 잘 맞을 분들은, 세럼·크림 중심의 기초 루틴을 콘텐츠로 자주 다루며 팔로워와 피부 고민을 나누는 스킨케어 채널이라고 생각합니다.",,브랜드에셋 매칭,@demaf_official,,,,,,,,,,,기존DB,
101,헤어바디,커리쉴,curlyshyll@continuumpe.com,컨티뉴엄파트너스,높음,회사도메인,적합,초안,"탈모 기능성까지 포함한 프로페셔널 헤어케어인 만큼, 커리쉴에는 두피 관리와 헤어 케어 루틴을 전문적으로 다루는 분들이 어울린다고 생각합니다.",,컨티뉴엄파트너스㈜가 운영하는 프로페셔널 헤어 브랜드=커리쉴. 마케팅/개인정보 담당 메일. 고객센터 1566-2710,@curlyshyll_official,,,,,,,,,,,웹조사,
102,스킨케어,블랑나뚜르,business@blancnature.co.kr,피츠,높음,브랜드도메인,적합,초안,"트러블 고민을 솔직하게 나누는 스킨케어 일상 콘텐츠를 다루는 분들이, 블랑나뚜르의 진정 라인과 잘 맞을 것 같습니다.",,"[제휴] 주식회사 피츠(대표 고영재, 785-86-00823)가 운영하는 K뷰티 브랜드=블랑네이처. business=제휴문의 메일, 일반문의 i",@blancnature_official,,,,,,,,,,,웹조사,
103,향수,라네뜨떼,support@lanettete.com,엘엔티이,높음,브랜드도메인,적합,초안,"스킨케어부터 향수·바디케어까지 폭넓은 뷰티 루틴을 다루는 분들이라면, 라네뜨떼의 멀티뷰티 라인업과 자연스럽게 연결될 것 같습니다.",,,,,,,,,,,,,,https://lanettete.com/,
104,헤어바디,마실,masil@bijukorea.com,비주코리아,높음,브랜드도메인,적합,초안,두피 상태나 모발 결을 꾸준히 기록하며 헤어케어 루틴을 공유하는 분들과 마실이 잘 맞을 것 같습니다.,,"(주)비주코리아, 뷰티브랜드 마실(MASIL) 운영. 글로벌비즈니스/OEM/수출 기업. Tel 032-833-8751",@masil_official_ko,,,,,,,,,,,웹조사,
105,색조,엔트로피 메이크업,info@entropymakeup.com,브랜드지놈,높음,브랜드도메인,적합,초안,"셀프 눈썹 케어나 데일리 베이스 메이크업을 직접 시도하는 콘텐츠를 즐겨 올리는 분들이, 엔트로피 메이크업에 어울린다고 생각합니다.",브랜드지놈이 운영사라는 공개 정보가 제한적. 이메일 도메인(entropymakeup.com)은 브랜드 직접 운영 가능성 높음.,,@entropymakeup,,,,,,,,,,,https://entropymakeup.com/,
106,스킨케어,오르제나,marketing@wannabecosmetic.co.kr,워너비코스메틱,높음,회사도메인,적합,초안,"빠른 변화보다 피부 본연의 리듬을 중시하는 슬로우 스킨케어 콘텐츠를 다루는 분들이, 오르제나의 포지셔닝과 결이 맞을 것 같습니다.",,"대표브랜드 ORJENA(오르제나), 라나케인. 회사명 (주)워너비코스메틱, 서울 마포구. marketing@wannabecosmetic.co.k",@orjena_official,,,,,,,,,,,웹조사,
107,스킨케어,아이유닉,iunik@iunikcos.com,아이유닉,높음,브랜드도메인,적합,초안,"센텔라·티트리 등 성분에 관심이 높은 클린 스킨케어 콘텐츠를 꾸준히 소개하는 분들이라면, 아이유닉 라인과 어울린다고 생각합니다.",,"(주)아이유닉, 대표 이종은. CS Tel 070-8897-3026. 별도 제휴 전용메일 표기는 없음(대표 문의메일)",@iunik_official,,,,,,,,,,,웹조사,
108,헤어바디,민티드,mintedshop@unfoundism.com,언파운디즘,높음,회사도메인,적합,초안,"핸드크림이나 립밤처럼 데일리 핸드·립 케어를 뷰티 루틴 안에서 자연스럽게 소개하는 분들이, 민티드와 잘 맞을 것 같습니다.",핵심 제품이 치약·세제류. 핸드크림·립밤은 뷰티 소구 가능하나 메일에서 세제류·치약 언급 금지. 뷰티 라인(핸드크림·립밤) 한정 소구 시에만 발송 검토.,"(주)언파운디즘, 친환경 생활용품 브랜드 '민티드' 운영. CS성 메일. Tel 070-4770-9430",@minted.official,,,,,,,,,,,웹조사,
109,스킨케어,AZH,info@interohrigin.com,인터오리진아이엔씨,높음,브랜드도메인,적합,초안,"헤어케어와 스킨케어를 함께 다루는 토탈 뷰티 루틴 콘텐츠를 운영하는 분들이, AZH 브랜드와 어울린다고 생각합니다.",이메일 도메인 'interohrigin.com'은 'interorigin.com' 오타 의심. 발송 전 도메인 실재 여부 확인 필요.,대표브랜드 AZH(에이제트에이치). 화장품 제조/유통. 개인정보책임자 안병철·동일 메일. 전화 070-4188-0322. 공식 도메인 대표채널,@azh_korea,,,,,,,,,,,웹조사,
110,헤어바디,닥터바이오,sales@rokcorp.co.kr,로크,높음,브랜드도메인,적합,초안,"피부 장벽이나 마이크로바이옴에 관심이 있는 더마·성분 기반 콘텐츠를 다루는 분들이, 닥터바이오의 프로바이오틱스 스킨케어와 잘 맞을 것 같습니다.",,"(주)로크, 브랜드 '닥터바이오'. 제휴/대량구매 전용. 해외수출 global_sales@rokcorp.co.kr, 개인정보 rok_corp@n",@dr.bio_official,,,,,,,,,,,웹조사,
111,스킨케어,헤브블루,contact@heveblue.co.kr,코스멘토코리아,높음,브랜드도메인,적합,초안,"민감성 피부 케어를 성분 중심으로 풀어가는 콘텐츠를 꾸준히 운영하는 분들이라면, 헤브블루와 결이 맞을 것 같습니다.",,"(주)코스멘토코리아, 브랜드 '헤브블루(HEVEBLUE)'. 푸터에 표기된 대표 컨택 메일. Tel 070-8648-3458",@heveblue_official,,,,,,,,,,,웹조사,
112,헤어바디,카디뷰,online@rbh.co.kr,알비에치,높음,브랜드도메인,적합,초안,살롱급 홈케어나 모발 손상 복구 루틴을 깊이 있게 다루시는 헤어케어 크리에이터분들을 찾고 있습니다.,,대표브랜드 카디뷰(CADIVEU)·오브라 등 프로페셔널 헤어. 전화 070-4492-4552. 기술제휴 페이지(rbh.co.kr/partners,@cadiveu_korea,,,,,,,,,,,웹조사,
113,스킨케어,포렌코즈,jwlee@forencos.com,포렌코즈,높음,회사도메인,적합,초안,"세럼·앰플 등 집중 케어 아이템의 사용감과 피부 변화를 세심하게 기록하는 분들이, 포렌코즈와 어울린다고 생각합니다.",,브랜드에셋 매칭,@forencos_official,,,,,,,,,,,기존DB,
114,스킨케어,닥터디퍼런트,snb@drdifferent.com,다른코스메틱스,높음,브랜드도메인,적합,초안,"저자극·수분 중심 더마 스킨케어를 민감 피부 관점에서 소개하는 콘텐츠를 운영하는 분들이라면, 닥터디퍼런트와 잘 맞을 것 같습니다.",,,@drdifferent_official,,,,,,,,,,,https://drdifferent.com/,
115,스킨케어,다이아린,drcos1@naver.com,디알코스메틱,높음,일반메일,적합,초안,"자연 유래 성분의 토너·크림을 데일리 스킨케어 루틴 안에서 진정성 있게 담아내는 분들이, 다이아린의 자연주의 포지셔닝과 어울린다고 생각합니다.",이메일이 naver 개인메일(drcos1@naver.com)로 공식 도메인 미확인 — 수신자 실재 여부 사전 확인 권장,[개인메일] 대표브랜드 다이아린(DIARIN) 자연주의 스킨케어. 공식 자사몰 푸터 표기 CS/대표메일이 naver. 전화 070-7786-12,@diarin_official,,,,,,,,,,,웹조사,
116,스킨케어,EBBM,ebbmkorea@naver.com,유베프,높음,일반메일,적합,초안,"순한 성분과 피부 장벽 케어를 중심으로, 기초 루틴을 꾸준한 관리의 관점에서 소개하시는 스킨케어 크리에이터분들과 잘 맞을 것 같습니다.","이메일이 naver 개인메일(ebbmkorea@naver.com) — 공식 도메인 미확인, 수신 여부 불확실","[개인메일] (주)유베프, 대표 홍곤표, 브랜드 EBBM/이쁨화장품. Tel 052-1566-6691",@beauty_ebbm,,,,,,,,,,,웹조사,
117,스킨케어,리르,help@rire.co.kr,아이더블유컴퍼니,높음,브랜드도메인,적합,초안,"립과 아이, 파운데이션을 일상 속 룩으로 자연스럽게 녹여내는 분들이 리르와 잘 맞을 것 같습니다.",,,@rire_official,,,,,,,,,,,https://rire.co.kr/,
118,헤어바디,파워풀엑스,online@powerfulx.com,파워풀엑스,높음,회사도메인,적합,초안,파워풀엑스에는 건강한 식단과 이너케어를 꾸준히 다루는 분들이 어울린다고 생각합니다.,주력 제품이 헬스/스포츠 보충제 계열 — 뷰티 인플루언서 연관성 낮음. 이너뷰티·건강식품 각도로만 소구 가능. 피트니스·건강 특화 인플루언서 매칭 여부 먼저 확인,브랜드에셋 매칭,@powerfulx.official,,,,,,,,,,,기존DB,
119,스킨케어,ATS,webmaster@create.co.kr,르에쓰,높음,브랜드도메인,적합,초안,헤어 텍스처와 두피 상태 변화를 루틴 콘텐츠로 풀어가는 분들이 ATS와 잘 맞을 것 같습니다.,이메일 도메인 create.co.kr이 르에쓰/그리에이트 계열사 도메인으로 추정 — 수신 담당 부서 확인 후 발송 권장,(주)르에쓰는 그리에이트(Greathe) 헤어그룹 계열 화장품 제조사. 그룹 대표브랜드 ATS·SOTE·now&than·모로칸오일. 르에쓰 단독,@ats_hair,,,,,,,,,,,웹조사,
120,헤어바디,발몬,grace@evasbiz.com,에바스코스메틱,높음,브랜드도메인,적합,초안,"발몬에 적합한 인플루언서는, 헤어케어 루틴을 비포·애프터로 세심하게 기록하는 분들이라고 생각합니다.",에바스코스메틱은 발몬·프레쥬르 등 다수 브랜드 운영사 — 메일에서 특정 브랜드명 명확히 지정할 것(대표브랜드 발몬 기준 발송 권장),대표브랜드 발몬(VALMONA)·프레쥬르(FRAIJOUR)·로즈민·BATHPA. 개인정보책임자 지슬기 메일. CS 1544-3902. 1974년,@valmona_official,,,,,,,,,,,웹조사,
121,헤어바디,DUFT&DOFT,cp@dreamcos.co.kr,제너럴브랜즈,높음,회사도메인,적합,초안,향과 바디케어를 감성적인 라이프스타일 콘텐츠로 엮어내는 분들이 DUFT&DOFT와 결이 잘 맞을 것 같습니다.,"이메일 도메인 dreamcos.co.kr이 운영사(제너럴브랜즈)와 상이 — 연관 계열사 메일로 추정, 수신자 확인 권장. CSV 비고상 제휴·해외사업제안 전용 메일로 명시됨(발송 적합)",대표브랜드 더프트앤도프트(DUFT&DOFT)·노우라이(NOLIE). 향수/바디케어. 푸터 명시 제휴·해외사업제안 메일. CS 070-8656-3,@duftndoft_official,,,,,,,,,,,웹조사,
122,스킨케어,LBB,cs@lbbkorea.com,라부티크블루,높음,브랜드도메인,적합,초안,"립과 블러셔처럼 착장 포인트가 되는 아이템은 코디 콘텐츠에서 빛을 발하다 보니, 메이크업을 스타일링의 일부로 다루는 분들이 LBB에 어울린다고 생각합니다.",제휴/입점 전용 메일 미노출 — cs@ 대표 CS메일로 발송 시 담당자 연결까지 시간 소요될 수 있음,대표브랜드 LBB(라부티크블루). 공식 도메인 CS메일. 제휴/입점 전용 메일은 미노출이라 대표 CS메일 기재,@lbb_cellbeauty,,,,,,,,,,,웹조사,
123,스킨케어,원씽,onething@onething.kr,원씽,높음,회사도메인,적합,초안,클렌징과 에센스처럼 기초 단계의 효과를 꾸준히 보여주는 분들이 원씽과 잘 맞을 것 같습니다.,,브랜드에셋 매칭,@onething_official,,,,,,,,,,,기존DB,
