130,스킨케어,바루쟈,nsl@thevaruza.com,https://www.thevaruza.com,,high,,,,,,[인터참 홀L·부스L-A07·TTier A·☎#ERROR!],@varuza_official,,,,,,,,,,,인터참,
131,헤어,주식회사 바이비카,hello@inbutim.com,https://inbutim.com,,high,,,,,,[인터참 홀L·부스L-A15·TTier A·☎82 10-4266-5880],@inbutim_official,,,,,,,,,,,인터참,
132,스킨케어,(주)유에스티,truthofbeauty@naver.com,https://www.truthofbeauty.kr,,high,,,,,,[인터참 홀L·부스L-A16·TTier A·☎070-4203-1847],@truthofbeauty_official,,,,,,,,,,,인터참,
133,스킨케어,지비알아이디어,seo9009@hanmail.net,https://www.vah.co.kr,,high,,,,,,메일검증:found · https://www.vah.co.kr [인터참 홀L·부스L-B11·TTier A·☎070-4909-9831],@vah_korea,,,,,,,,,,,인터참,
134,스킨케어,부드와서울,grandidier_official@naver.com,http://www.grandidier.kr,,high,,,,,,[인터참 홀L·부스L-B22·TTier A·☎7087730777],@grandidier_official,,,,,,,,,,,인터참,
135,스킨케어,(주)벤치컴퍼니 Bench company Inc,hglee@benchcompany.kr,https://www.fitroot.kr,,high,,,,,,[인터참 홀L·부스L-C06·TTier A·☎1099100963],@fitroot,,,,,,,,,,,인터참,
136,더마,셀릭사,kns.cosmetic@gmail.com,https://celixa.co.kr,,high,,,,,,[인터참 홀L·부스L-C07·TTier A·☎070-7780-7436],@celixa_official,,,,,,,,,,,인터참,
137,스킨케어,L-E03: Tender garden 텐더가든 / L-E04: BELDORA 벨도라,vglobal@vplatform.kr,https://vplatform.kr/,,high,,,,,,[인터참 홀L·부스L-E03·TTier A·☎7077304700],@tender_garden_official,,,,,,,,,,,인터참,
138,스킨케어,주식회사 더연,theyeonsales@theyeon.net,https://theyeon.kr/,,high,,,,,,[인터참 홀L·부스L-G02·TTier A·☎070-8855-9950],@theyeon_official,,,,,,,,,,,인터참,
139,스킨케어,셀비오코스메틱(주),cellviocosmetic@naver.com,https://www.cellviocosmetic.co.kr/,,high,,,,,,메일검증:confirmed · https://www.cellviocosmetic.co.kr/ [인터참 홀L·부스L-G06·TTier A·☎032-812-6439],@cellvio_offlcial,,,,,,,,,,,인터참,
140,스킨케어,유니티,luxevo@luxevo.co.kr,https://luxevo.co.kr,,high,,,,,,[인터참 홀L·부스L-H01·TTier A·☎28688847],,,,,,,,,,,,인터참,
141,더마,이아이오(L-H02) / 누이브(L-H03),eiio@cosmetina.co.kr,https://eiio.co.kr/,,high,,,,,,메일검증:found · https://eiio.co.kr/ [인터참 홀L·부스L-H02·TTier A],,,,,,,,,,,,인터참,
142,스킨케어,주식회사 씨에이치바이오,chbiokorea@naver.com,https://www.chbio.net,,high,,,,,,[인터참 홀L·부스L-J01·TTier A·☎010-8964-1599],,,,,,,,,,,,인터참,
143,더마,(주)케이비에이치케어,kbhcare@naver.com,https://kbhcare.com/,,high,,,,,,메일검증:confirmed · https://kbhcare.com/ [인터참 홀180·부스180·TTier B·☎82-2-868-4795],,,,,,,,,,,,인터참,
144,홈디바이스,주식회사 아가파월드,info@agafar.com,https://www.wechat.com/Afgfguknnn,,low,,,,,,메일 확인필요(uncertain): 공식 웹사이트(agafar.com) 및 사업자정보(moneypin.biz [인터참 홀A·부스A-A01·TTier B·☎-14122],,,,,,,,,,,,인터참,
145,홈디바이스,듀얼테트라,customercare@cura-pulse.com,https://dualtetra.co.kr/,,high,,,,,,[인터참 홀A·부스A-A17·TTier B·☎0507-1415-2544],,,,,,,,,,,,인터참,
146,더마,(주)제노헬릭스,xenohelix@xenohelix.com,http://www.xenohelix.com,,high,,,,,,메일검증:confirmed · https://www.southkoreayp.com/company/116757/Xenohelix [인터참 홀A·부스A-A18·TTier B·☎#ERROR!],,,,,,,,,,,,인터참,
147,더마/스킨케어,Beaufirst Global Company Limited,Beaufirstglobal@gmail.com,,,medium,,,,,,메일 확인필요(uncertain): 웹사이트 정보 없음. 'Beaufirst Global Company Li [인터참 홀A·부스A-B01·TTier B],,,,,,,,,,,,인터참,
148,더마,DERMA YOURCELL,fruitsjuice@naver.com,https://www.dermayourcell.com/,,high,,,,,,[인터참 홀A·부스A-B06·TTier B·☎010-8070-3260],,,,,,,,,,,,인터참,
149,홈디바이스,메딕콘,medicon@medicon.co.kr,http://www.medicon.co.kr/,,high,,,,,,메일검증:confirmed · http://www.medicon.co.kr/en/page/13 [인터참 홀A·부스A-B17·TTier B·☎070-4220-2582],,,,,,,,,,,,인터참,
150,더마,피텐,pms@pitenkorea.com,https://www.drpiten.com,,high,,,,,,메일검증:confirmed · https://www.drpiten.com/contact-us [인터참 홀A·부스A-B18·TTier B·☎821090614318],,,,,,,,,,,,인터참,
151,더마/스킨케어,"ILLON CO., LTD",global@illon.co.kr,https://theillon.com/en,,high,,,,,,메일검증:confirmed · https://kr.kompass.com/c/illon-co-ltd/kr002475/ [인터참 홀A·부스A-B21·TTier B·☎#ERROR!],,,,,,,,,,,,인터참,
152,더마,주식회사 에르띠코리아,ertykorea@naver.com,https://www.ertykorea.com/,,high,,,,,,[인터참 홀A·부스A-C02·TTier B·☎070-7677-0924],,,,,,,,,,,,인터참,
153,더마,리쥬멜라 코리아,rejumela@naver.com,https://www.rejumela.co.kr,,high,,,,,,메일검증:confirmed · https://rejumela.co.kr/ [인터참 홀A·부스A-C03·TTier B·☎02-443-6624],,,,,,,,,,,,인터참,
154,더마,"BIO GLORIOUS CO.,LTD.",bioglorious@naver.com,https://palab.co.kr/,,high,,,,,,메일검증:confirmed · https://bioglorious.com/ [인터참 홀A·부스A-C06·TTier B·☎02-3492-0777],,,,,,,,,,,,인터참,
155,더마,KYUNGLAB,info@ssmb.vn,https://kyunglab.kr/  ; https://kyunglab.vn/,,high,,,,,,[인터참 홀A·부스A-C07·TTier B·☎1900 6383 89 (베트남)],,,,,,,,,,,,인터참,
156,더마,㈜나인원코스메디,official@91cosmedi.com,https://www.wechat.com/nineone9179,,high,,,,,,메일검증:corrected · https://91cosmedi.com/ [인터참 홀A·부스A-C11·TTier B·☎02-2664-7891],,,,,,,,,,,,인터참,
157,스킨케어,르베라쥬,lebelage@lebelage.co.kr,https://lebelage.co.kr/,,high,,,,,,[인터참 홀A·부스A-D21·TTier B·☎-3754],,,,,,,,,,,,인터참,
158,스킨케어,에텔랑,thyme9905@naver.com,https://www.etelanc.com,,high,,,,,,메일검증:corrected · https://etelanc.com/shopinfo/guide.html [인터참 홀A·부스A-D32·TTier B·☎010-3133-3536],,,,,,,,,,,,인터참,
159,더마,세포랩,cepolab@naver.com,https://cepolab.com/,,high,,,,,,메일검증:corrected · https://cepolab.com/member/privacy.html [인터참 홀A·부스A-E01·TTier B],,,,,,,,,,,,인터참,
160,더마,주식회사 메조팜,purple9260@hnamail.net,https://mesopharm.co.kr/,,medium,,,,,,"메일 확인필요(uncertain): 공식 사이트(mesopharm.co.kr, mesopharm20.cafe [인터참 홀A·부스A-E16·TTier B·☎010-9938-2525]",,,,,,,,,,,,인터참,
161,뷰티소품,(주)미성메탈,jkhan@misunggc.co.k,https://smartstore.naver.com/misunggc,,low,,,,,,메일 확인필요(uncertain): current_email 도메인 'misunggc.co.k'는 'misu [인터참 홀A·부스A-E21·TTier B·☎415546334],,,,,,,,,,,,인터참,
162,더마,주식회사 정코스메틱,jungco@jungco.co.kr,http://www.essello.co.kr,,high,,,,,,[인터참 홀A·부스A-F03·TTier B·☎041-910-3737],,,,,,,,,,,,인터참,
163,더마,AESTHEIN,aesthein_sa@naver.com,http://aesthein.kr,,high,,,,,,메일검증:corrected · http://aesthein.kr [인터참 홀A·부스A-F27·TTier B·☎0507-1364-1649],,,,,,,,,,,,인터참,
164,더마,㈜3일애,sales@3dayslove.kr,https://www.3dayslove.kr/,,medium,,,,,,메일 확인필요(uncertain): 공식 글로벌몰(en.3dayslove.shop) footer에서 공식 이 [인터참 홀A·부스A-G32·TTier B·☎215771586],,,,,,,,,,,,인터참,
165,홈디바이스,더마퀸,limta11@naver.com,https://themaqueen.com/,,high,,,,,,메일검증:confirmed · https://themaqueen.com/ [인터참 홀A·부스A-H21·TTier B·☎-11914],,,,,,,,,,,,인터참,
166,더마,㈜바이오에프디엔씨,global@biofdnc.com,https:// www.biofdnc-global.com,,high,,,,,,메일검증:corrected · https://www.biofdnc-global.com/ [인터참 홀A·부스A-H27·TTier B·☎062-373-8381],,,,,,,,,,,,인터참,
167,홈디바이스,(주)울파인,ulfine@naver.com,http://ulfine.co.kr/,,high,,,,,,[인터참 홀A·부스A-H37·TTier B·☎325747174],,,,,,,,,,,,인터참,
168,스킨케어/이너뷰티,(주)피노젠,pinogen@pinogen.com,https://pinogen.com/,,high,,,,,,메일검증:corrected · https://pinogen.com/ [인터참 홀A·부스A-I02·TTier B·☎054-854-8001],,,,,,,,,,,,인터참,
169,바디,"BiOBiO Co.,Ltd.",biobiocos@naver.com,https://www.biobiokorea.com/,,medium,,,,,,메일 확인필요(notfound): biobiokorea.com 홈페이지 접근은 됐으나 footer/회사정보 [인터참 홀A·부스A-I06·TTier B·☎-3124],,,,,,,,,,,,인터참,
170,홈디바이스,주식회사 라메디텍,puraxel@lameditech.com,https://www.puraxel.co.kr,,high,,,,,,[인터참 홀A·부스A-I11·TTier B·☎02-852-7982],,,,,,,,,,,,인터참,
171,더마,(주)엠피컴퍼니,jungye@medipair.co.kr,https://www.medipair.co.kr/,,high,,,,,,메일검증:confirmed · https://www.medipair.co.kr/ [인터참 홀A·부스A-I27·TTier B·☎1080407116],,,,,,,,,,,,인터참,
172,홈디바이스,MLAY INTERNATIONAL LIMITED,mt@mlays.com,https://www.mlays.com,,high,,,,,,메일검증:corrected · https://mlays.com/pages/contact [인터참 홀A·부스A-I43·TTier B·☎00852-70108836],,,,,,,,,,,,인터참,
173,헤어,미영씨앤씨,ecomine@ecomine.co.kr,https://hesolmall.com/,,medium,,,,,,메일 확인필요(uncertain): hesolmall.com footer에는 운영사가 (주)에코마인(대표 문 [인터참 홀A·부스A-J08·TTier B·☎051-808-2778],,,,,,,,,,,,인터참,
174,홈디바이스,디오에스앤유니크,help@doskorea.co.kr,https://dosinternational.co.kr/en/,,high,,,,,,메일검증:corrected · https://dosinternational.co.kr/en/sub0501.php [인터참 홀A·부스A-K06·TTier B·☎02-444-9962],,,,,,,,,,,,인터참,
175,홈디바이스,엑소블랑,info@linkusglobal.kr,https://linkusglobal.kr/,,high,,,,,,메일검증:corrected · https://linkusglobal.kr/contact/ [인터참 홀A·부스A-K13·TTier B·☎827041374555],,,,,,,,,,,,인터참,
176,향수,(주)새로핸즈,saero@saero.co.kr,https://www.saerohands.com/,,high,,,,,,메일검증:corrected · https://www.saerohands.co.kr/ [인터참 홀A·부스A-K21·TTier B·☎02-2211-1157],,,,,,,,,,,,인터참,
177,더마,(주)제이앤제이,jnj_25@daum.net,https://earthera01.cafe24.com/,,high,,,,,,메일검증:confirmed · https://earthera01.cafe24.com/ [인터참 홀A·부스A-L06·TTier B·☎070-7405-2881],,,,,,,,,,,,인터참,
178,스킨케어,BOTA C X Choi's Choice lab,cheonghaedam@gmail.com,https://www.kglowmelb.com,,high,,,,,,[인터참 홀A·부스A-L08·TTier B·☎033-635-6640],,,,,,,,,,,,인터참,
179,더마,VINACEUTICALS,official@vinaceuticals.vn,https://vinaceuticals.vn,,medium,,,,,,메일 확인필요(notfound): vinaceuticals.vn 홈페이지 및 /contact 페이지 모두 [인터참 홀A·부스A-L11·TTier B·☎84901288809],,,,,,,,,,,,인터참,
180,바디,비오아이,jaypal_company@naver.com,https://bringorganic.com,,high,,,,,,메일검증:confirmed · https://bringorganic.com/ [인터참 홀A·부스A-N02·TTier B·☎010-6279-6396],,,,,,,,,,,,인터참,
181,헤어,SHAAN HONQ INT'L COSMETICS CORP.,sophia@shaanhonq.com.tw,https://www.shaanhonq.com.tw/,,high,,,,,,메일검증:corrected · https://www.shaanhonq.com.tw/contact [인터참 홀A·부스A-N33·TTier B·☎88672240011],,,,,,,,,,,,인터참,
182,더마,코이즈,mkt@oxyfacial.com,https://oxygenceuticals.co.kr/,,high,,,,,,메일검증:corrected · https://oxygenceuticals.co.kr/ [인터참 홀A·부스A-O06·TTier B·☎1053334714],,,,,,,,,,,,인터참,
183,바디,(주)배쓰프로젝트,office@bathproject.kr,https://www.bathproject.kr/,,high,,,,,,메일검증:confirmed · https://www.bathproject.kr/ [인터참 홀A·부스A-O14·TTier B·☎070-8800-7700],,,,,,,,,,,,인터참,
184,더마,바이더퀄리티,bythequality@gmail.com,https://www.bythequality.com/en,,high,,,,,,메일검증:confirmed · https://www.bythequality.com/en [인터참 홀A·부스A-O21·TTier B·☎#ERROR!],,,,,,,,,,,,인터참,
185,스킨케어,epielle,online@epielle.com,https://epielle.com/,,high,,,,,,메일검증:found · https://epiellebeauty.wordpress.com/contact-us/ [인터참 홀A·부스A-O26·TTier B·☎031-625-2201],,,,,,,,,,,,인터참,
186,스킨케어,Korea Honey,sharp-be@naver.com,https://www.sharp-be.com/,,high,,,,,,메일검증:corrected · https://www.sharp-be.com/ [인터참 홀A·부스A-O36·TTier B·☎1063187201],,,,,,,,,,,,인터참,
187,더마,TRINICELL,contact@trinicell.co.kr,https://trinicell.co.kr/,,high,,,,,,[인터참 홀A·부스A-O37·TTier B·☎1077712071],,,,,,,,,,,,인터참,
188,더마,주식회사 제트글로벌,tomtittot.official@gmail.com,https://tomtittot.com/,,high,,,,,,메일검증:corrected · https://tomtittot.com/contact/?lang=en [인터참 홀A·부스A-P01·TTier B·☎1021717957],,,,,,,,,,,,인터참,
189,네일,"MIMO CO., LTD.",sales@mimonail.com,https://mimonail.com/,,high,,,,,,메일검증:corrected · https://mimonail.com/ [인터참 홀A·부스A-P20·TTier B·☎821028736306],,,,,,,,,,,,인터참,
190,스킨케어,JKOSMEC,sales@jkosmecseoul.com,https://kr.linkedin.com/in/jkomecs-korea-a50a26259,,high,,,,,,메일검증:corrected · https://www.jkosmec.com/en [인터참 홀A·부스A-P21·TTier B·☎82-70-5175-0100],,,,,,,,,,,,인터참,
191,홈디바이스,성림 BNC,sunglimbnc@naver.com,http://www.sunglimbnc.com,,medium,,,,,,메일 확인필요(uncertain): sunglimbnc.com은 SSL 인증서 만료로 접근 불가(인증서 오류 [인터참 홀A·부스A-R02·TTier B·☎02-413-1945],,,,,,,,,,,,인터참,
192,스킨케어,(주)바이오센서연구소,franz@biosensorlab.com,https://franzskincareusa.com/,,high,,,,,,메일검증:corrected · https://franzskincare.com/ [인터참 홀A·부스A-R21·TTier B·☎8225345239],,,,,,,,,,,,인터참,
193,스킨케어,Wati For Skin,twotigers2222@naver.com,https://youtu.be/UiaA9IiuFWA,,high,,,,,,[인터참 홀A·부스A-R29·TTier B·☎070-4366-5940],,,,,,,,,,,,인터참,
194,더마,바이오셀힐 & 카토-카토,sallyshen__@naver.com,https://bluecpr.com,,high,,,,,,[인터참 홀A·부스A-R34·TTier B·☎1062613686],,,,,,,,,,,,인터참,
195,더마,(주)씨유스킨,info@cuskin.com,https://www.cueshop.co.kr,,high,,,,,,메일검증:corrected · https://www.cueshop.co.kr/company/info [인터참 홀A·부스A-R39·TTier B·☎010 3649 2142],,,,,,,,,,,,인터참,
196,바디/이너뷰티,일공일공 이미지플러스,1010master@naver.com,https://www.tentengroup.net,,high,,,,,,메일검증:confirmed · http://www.tentengroup.net/sub/com00.asp [인터참 홀C·부스C-I04·TTier B·☎032)623-8717],,,,,,,,,,,,인터참,
197,더마,인솔 주식회사,ninova@in-sol.co.kr,https://kr.linkedin.com/company/in-sol,,high,,,,,,[인터참 홀C·부스C-I13·TTier B·☎02-404-7990],,,,,,,,,,,,인터참,
198,홈디바이스,주식회사 제이비무역,yrkwoon@naver.com,https://charmbody.co.kr/,,high,,,,,,[인터참 홀C·부스C-I20·TTier B·☎070-4144-8548],,,,,,,,,,,,인터참,
199,더마,주식회사 에이치피앤씨,hpncmall@hpnc.co.kr,http://hpnc.co.kr/,,high,,,,,,"메일검증:confirmed · http://www.hpnc.co.kr/ (공식 도메인), 복수 비즈니스 디렉터리(사람인·weseb.com·검색결과) [인터참 홀C·부스C-K42·TTier B]",,,,,,,,,,,,인터참,
200,스킨케어/메이크업,주식회사 오션스인터내셔널,oseans@oseansint.com,http://www.oseansint.com/kr/,,high,,,,,,메일검증:corrected · http://en.thefrescalab.com/about [인터참 홀C·부스C-L36·TTier B],,,,,,,,,,,,인터참,
201,더마,(주)필코코스팜,pilko@pilko.org,https://pilkocospharm.co.kr/,,high,,,,,,메일검증:confirmed · https://pilkocospharm.co.kr/ [인터참 홀C·부스C-L47·TTier B·☎031-681-2273],,,,,,,,,,,,인터참,
202,오럴케어,INOPRO,alexander@inopro.us,https://inopro.us,,high,,,,,,메일검증:confirmed · https://www.americasbeautyshow.com/exhibitors/smile-shine-essentials-inc-inopro [인터참 홀C·부스C-M01·TTier B·☎16464184413],,,,,,,,,,,,인터참,
203,스킨케어,(주)이레코스메틱,irecosmetics@naver.com,https://www.irecosmetic.co.kr,,high,,,,,,메일검증:corrected · https://www.intercharmkorea.com/ko-kr/exhibitor_directory/Exhibitor_detail.%EC%A3%BC%EC%9D%B4%EB%A0%88%EC%BD%94%EC%8A%A4%EB%A9%94%ED%8B%B1%20%20irecosmetic%20coltd.org-a61bedfe-251e-459a-8d19-f780f0549844.html [인터참 홀C·부스C-M56·TTier B·☎032-817-6621],,,,,,,,,,,,인터참,
204,스킨케어,와더스킨,whataskin7@gmail.com,https://whataskin7.cafe24.com/shop3/,,high,,,,,,메일검증:corrected · https://whataskin7.cafe24.com/shop3/ [인터참 홀C·부스C-M57·TTier B·☎2941],,,,,,,,,,,,인터참,
205,메이크업,KONAD코나드,konadkorea@konadnail.com,http://www.konadcosmetic.com,,high,,,,,,메일검증:confirmed · http://www.konadcosmetic.com [인터참 홀C·부스C-N46·TTier B·☎827043989846],,,,,,,,,,,,인터참,
206,홈디바이스,"VIEWTEL Co., Ltd.",marketing@view-tel.co.kr,https://viewtel.cafe24.com/,,high,,,,,,메일검증:found · http://www.view-tel.co.kr/default/company/02.php [인터참 홀C·부스C-N51·TTier B·☎010-8038-6314],,,,,,,,,,,,인터참,
207,홈디바이스,BTF,hanmaum117@naver.com,https://thebtf.co.kr,,high,,,,,,[인터참 홀C·부스C-N57·TTier B·☎010-3438-3898],,,,,,,,,,,,인터참,
208,더마,㈜상떼화장품,sante@santecosmetic.net,https://santecosmetic.co.kr,,high,,,,,,메일검증:corrected · https://en-drsante.imweb.me/about [인터참 홀C·부스C-O01·TTier B·☎010-5765-7161],,,,,,,,,,,,인터참,
209,스킨케어,주식회사 에스테르,estercos@daum.net,,,high,,,,,,메일검증:found · https://bizno.net/article/1318625425 [인터참 홀C·부스C-P06·TTier B],,,,,,,,,,,,인터참,
210,스킨케어,KPCOS,kyulgoun@kyulgoun.com,https://kpcos.com,,high,,,,,,[인터참 홀C·부스C-P36·TTier B·☎#ERROR!],,,,,,,,,,,,인터참,
211,스킨케어,(주)제이지에스헬스큐어,mayyoung@mayyoung.kr,https://mayyoung.kr,,high,,,,,,메일검증:corrected · https://mayyoung.kr/member/privacy.html [인터참 홀C·부스C-Q04·TTier B·☎010-9259-6218],,,,,,,,,,,,인터참,
212,홈디바이스,이지템,sales@easytem.co.kr,https://www.easytem.co.kr/,,high,,,,,,[인터참 홀C·부스C-R05·TTier B·☎-1566],,,,,,,,,,,,인터참,
213,헤어,(주) 엠디무역,mdtrad@naver.com,https://www.mdwig.co.kr/,,medium,,,,,,메일 확인필요(uncertain): 제공된 current_email mdtrad@naver.com은 공식 웹 [인터참 홀C·부스C-R19·TTier B·☎010-9403-1281],,,,,,,,,,,,인터참,
214,더마,주식회사 에이디솔루션,adsolution52@naver.com,http://www.adsolutionkorea.com,,high,,,,,,[인터참 홀L·부스L-A02·TTier B·☎7080641805],,,,,,,,,,,,인터참,
215,더마,(주)코윈바이오,mesablue@kowinbio.co.kr,https://en.mesabluestore.com/,,high,,,,,,메일검증:confirmed · https://en.mesabluestore.com/ [인터참 홀L·부스L-A11·TTier B·☎7050961080],,,,,,,,,,,,인터참,
216,더마,킨뮬러,beauty@kinmula.com,https://kinmula.com/,,high,,,,,,[인터참 홀L·부스L-B01·TTier B·☎-4053],,,,,,,,,,,,인터참,
217,스킨케어,"HANJINEYMAY CO.,LTD",official@hanjineymay.com,,,high,,,,,,메일검증:found · http://hanjineymay.co.kr/en/inquiry/ [인터참 홀L·부스L-B02·TTier B],,,,,,,,,,,,인터참,
218,홈디바이스,FACE FACTORY,marketing@cubist.co.kr,https://www.face-factory.com/,,high,,,,,,메일검증:corrected · https://www.face-factory.com/ [인터참 홀L·부스L-B23·TTier B·☎821028985097],,,,,,,,,,,,인터참,
219,더마,(주)뷰티앤팩토리,global@beautynfactory.com,https://beautynfactory.com/,,high,,,,,,메일검증:confirmed · https://beautynfactory.com/ [인터참 홀L·부스L-C01·TTier B·☎#ERROR!],,,,,,,,,,,,인터참,
220,더마,(주)시카젠,cicagen@cicagen.com,https://en.cicagen.com/,,high,,,,,,메일검증:confirmed · https://en.cicagen.com/ [인터참 홀L·부스L-D01·TTier B·☎02-6233-8037],,,,,,,,,,,,인터참,
221,홈디바이스,Bodycare Lab,contact@bcl.kr,http://www.bcl.kr,,high,,,,,,[인터참 홀L·부스L-E05·TTier B·☎070-4700-1368],,,,,,,,,,,,인터참,
222,바디,주식회사 텍스코,somsajang@texkor.com,https://www.somsajang.co.kr,,high,,,,,,[인터참 홀L·부스L-G07·TTier B·☎031-798-8261],,,,,,,,,,,,인터참,
223,,JDN CORPORATION LIMITED,,,,검토필요,,,,,,"검색 결과 확인된 jdnpackaging.com의 JDN Corporation Limited는 중국계 화장품 포장재 회사(광저우)로, INTERCHARM Kore",,,,,,,,,,,,인터참(검토필요),
224,,제너랩,,,,검토필요,,,,,,"bizno.net 및 다수 검색에서 '제너랩'으로 등록된 화장품 회사 확인 불가. 유사명 '제나랩(Genalab, grace@genalab.co.kr)'이 존재하",,,,,,,,,,,,인터참(검토필요),
225,,주식회사 에코마인,,,,검토필요,,,,,,"에코마인(ecomine.co.kr, 부산 강서구, 두발화장품 전문, 대표 문외숙) 존재 확인. 그러나 공식사이트 SSL 오류로 직접 접근 불가, tradekore",,,,,,,,,,,,인터참(검토필요),
226,,에이치알메디텍,,,,검토필요,,,,,,"에이치알메디텍(hrmeditech.co.kr, 인천 서구 가좌동, 대표 이현철, 미용기기·의료기기 OEM ODM) 존재 확인. FOB B2B 디렉터리에 ryu06",,,,,,,,,,,,인터참(검토필요),
227,,(주)바라보니화장품,,,,검토필요,,,,,,"공식 이메일을 확인할 수 있는 출처를 찾지 못함. 공식 홈페이지 확인 불가, INTERCHARM Korea 전시 디렉토리 site: 검색에서 해당사 페이지 미노출",,,,,,,,,,,,인터참(검토필요),
228,,(주)순바이오팜,,,,검토필요,,,,,,"웹 검색 결과에서 orca218@soonbiopharm.com이 반복 등장하나, 이 주소가 실제 공식 사이트 페이지(footer·contact 등)에서 직접 노출",,,,,,,,,,,,인터참(검토필요),
229,,뉴런,,,,검토필요,,,,,,"여러 검색을 시도했으나 '뉴런'이라는 이름의 화장품·뷰티 회사를 특정할 수 없음. 동명의 다른 업종 회사(교육, IT 등)만 검색됨. 공식 웹사이트·사업자 정보·",,,,,,,,,,,,인터참(검토필요),
230,,Symphony Cosmetic Inc.,,,,검토필요,,,,,,한국 기반 'Symphony Cosmetic Inc.'를 공식 출처에서 특정하지 못함. symphonybeauty.com은 별개의 미국 계열 브랜드이며 동일 회사,,,,,,,,,,,,인터참(검토필요),
231,,비컨,,,,검토필요,,,,,,"동명 회사 충돌 주의: '비컨'으로 검색 시 ①비컨/becon(beconx.com, 삼성 C-Lab 스핀오프 AI 피부·두피 분석 뷰티테크) ②비컨코리아(beac",,,,,,,,,,,,인터참(검토필요),
232,,(주)아이오쓰리,,,,검토필요,,,,,,"뷰티·화장품 사업체로서의 (주)아이오쓰리를 특정할 수 있는 공식 웹사이트, 사업자 정보, INTERCHARM 디렉터리 페이지를 어떤 검색 경로로도 확인하지 못함.",,,,,,,,,,,,인터참(검토필요),
233,,(주)와이셀바이오메디칼,info@ycellbio.com,http://www.ycellbio.com,,검토필요,,,,,,"PRP 세포재생 치료 전문 의료기기 회사(국내 PRP 점유율 1위), 소비자 뷰티 브랜드 아님. [인터참 부스A-A06]",,,,,,,,,,,,인터참(검토필요),
234,,(주)씨피코스메틱,jamessohn@cpcosmetic.co.kr,https://formulier.co.kr/,,검토필요,,,,,,R&D 기반으로 3000여 스킨케어 처방을 개발·수출하는 제형 개발사로 자체 소비자 브랜드·D2C 언급 없음(formulier는 ODM 사이트) [인터참 부스A-A07],,,,,,,,,,,,인터참(검토필요),
235,,에시컬코리아 코스메틱 (EK COS),butiq99@naver.com,http://www.instragram.com/ethicalkorea,,검토필요,,,,,,OEM/ODM 맞춤형 제품개발·규제대응 지원하는 제조 파트너로 자체 소비자 브랜드 없음. [인터참 부스A-A10],,,,,,,,,,,,인터참(검토필요),
236,,(주)에스엠지유럽,info@smgkorea.or.kr,https://youtu.be/iIv5q-pIwT4,,검토필요,,,,,,"인증·클린룸 밸리데이션 등 의료기기 기업 인증서비스 제공 B2B, 소비자 브랜드 없음. [인터참 부스A-A14]",,,,,,,,,,,,인터참(검토필요),
237,,아이셀메디텍,www.icelmedi@naver.com,http://www.icelmedi.com,,검토필요,,,,,,desc가 뷰티 디바이스·메디컬 제품·에스테틱 통합교육 중심 B2B(OEM/ODM 포함)로 소비자 직판 자체 브랜드 언급 없음. [인터참 부스A-A16],,,,,,,,,,,,인터참(검토필요),
238,,휴비스랩,info@hubislab.com,https://hubislab.com/,,검토필요,,,,,,desc가 에스테틱 클리닉·살롱·스파·뷰티스쿨 전용 프로 브랜드라고 명시하고 소비자 리테일·D2C 언급이 전혀 없어 B2B 전문가 채널 브랜드로 [인터참 부스A-A22],,,,,,,,,,,,인터참(검토필요),
239,,MEDI SECTION NO.,global@inot-meditech.com,https://www.inot-meditech.com/,,검토필요,,,,,,"INOT은 1,000여 병원에 7,000개 제품을 공급하는 의료기기 제조·수입·유통사로 MEDISECTION No. 화장품도 병원·B2B 의료 [인터참 부스A-B32]",,,,,,,,,,,,인터참(검토필요),
240,,플래닛147,hello@planit147.com,https://www.planit147.com/?lang=en,,검토필요,,,,,,"콜마코리아의 브랜드 인큐베이션 플랫폼·ODM 서비스로 창업자 지원, 자사 소비자 완제품 브랜드 아님. [인터참 부스A-B43,
C-N56]",,,,,,,,,,,,인터참(검토필요),
241,,(주) 진코스텍,lsw@jincostech.com,https://link.inpock.co.kr/amocosplus,,검토필요,,,,,,"desc는 하이드로겔 1억개 수출·DDS 제형기술 등 제조·수출만 언급하고 자체 소비자 브랜드 서술 전무, 인포크 링크는 근거 약함(검증변경). [인터참 부스A-B46]",,,,,,,,,,,,인터참(검토필요),
242,,(주)온궁,leesanghoong@naver.com,https://www.need-on.com,,검토필요,,,,,,"스파·입욕제 전문 OEM/ODM 제조기업, 온천수 처방으로 제품 개발하나 자체 소비자 브랜드 없음. [인터참 부스A-C36]",,,,,,,,,,,,인터참(검토필요),
243,,"Caregen Co., Ltd.",sales@caregen.co.kr,http://caregen.co.kr/eng/,,검토필요,,,,,,"펩타이드 바이오 상장사로 원료·특허·코스메슈티컬 B2B 중심, 자사 소비자 브랜드 없음. [인터참 부스A-D11]",,,,,,,,,,,,인터참(검토필요),
244,,(주)오래온라이프사이언스,info@oreon.co.kr,,,검토필요,,,,,,HA 필러·리프팅 실 등 미용의료기기 개발·제조사로 소비자 브랜드 아님. [인터참 부스A-D23],,,,,,,,,,,,인터참(검토필요),
